RecordID,fixedAcidity,pH,alcohol,WineType,Brand,quality,sat,price,margin
1858,6.4,3.32,11.8,W,Yellow Tail,14.134,7.1,4.84,0.29
1859,5.8,3.28,11.4,W,Jacobs Creek,13.03,7.9,5.4,0.64
1860,6.9,3.32,10.2,W,Blossom Hill,11.01,5.8,3.92,0.41
1861,6.9,2.93,8.9,W,Sutter Home,15.516,8.7,5.92,0.51
1862,6.9,3.17,10.2,W,Yellow Tail,9.925,5.9,4,0.4
1863,7.2,3.08,9.6,W,Yellow Tail,10.265,6.8,4.79,0.53
1864,6.2,3.1,10.6,W,Jacobs Creek,11.72,8.9,6.5,0.56
1865,6.9,2.93,8.9,W,Blossom Hill,7.86,8,5.15,0.37
1866,6.9,3.25,9.2,W,Jacobs Creek,9.65,4.6,4.02,0.48
1867,5.3,3.34,9.7,W,Blossom Hill,8.578,7.9,4.38,0.6
1868,5.3,3.34,9.7,W,Beringer,9.4,5.3,4.31,0.36
1869,5.4,3.34,9.7,W,Gallo,13.218,9.5,5.02,0.4
1870,6.9,3.25,9.2,W,Gallo,7.161,6,4.15,0.63
1871,5.2,3.33,9.7,W,Sutter Home,13.47,7.8,4.84,0.58
1872,5.8,3.29,9.3,W,Yellow Tail,7.92,7.4,4.97,0.47
1873,6.6,3.24,9,W,Beringer,12.45,6.2,4.86,0.21
1874,7,3.05,9.5,W,Gallo,7.994,7.7,5.53,0.72
1875,6.6,3.14,9.8,W,Beringer,11.2,6.6,4.43,0.52
1876,6.7,3.14,9.8,W,Beringer,11.39,7.7,5.28,0.3
1877,7.7,2.89,10.6,W,Yellow Tail,9.464,7.9,5.57,0.39
1878,6.8,3.05,10.6,W,Jacobs Creek,6.684,7.3,5.05,0.37
1879,7,3.26,12.4,W,Gallo,13.84,7.7,4.88,0.46
1880,7,3.19,12.6,W,Yellow Tail,13.97,8.8,5.12,0.66
1881,6.1,3.3,12.3,W,Beringer,10.217,8.1,6.09,0.45
1882,6.8,3.08,10.5,W,Jacobs Creek,13.425,8.5,5.22,0.54
1883,6.7,3.19,9.3,W,Beringer,5,4.5,3.57,0.17
1884,7.1,3.12,8.8,W,Jacobs Creek,14.5,9.1,5.72,0.68
1885,7.3,3.08,8.8,W,Yellow Tail,14.5,7.5,7,0.72
1886,6.5,3.22,9.7,W,Gallo,6.49,7.5,5.13,0.78
1887,7.2,2.98,9,W,Sutter Home,7.168,6.7,4.4,0.3
1888,7.2,2.98,9,W,Beringer,10.8,9.3,6.96,0.29
1889,7.2,2.98,9,W,Beringer,10.26,8.5,6.41,0.53
1890,7.2,2.98,9,W,Beringer,5.587,6.1,4.89,0.3
1891,5.9,3.52,10.5,W,Gallo,7.384,5.1,3.24,0.59
1892,7.4,2.96,9.1,W,Yellow Tail,10.9,7,5.38,0.49
1893,6.2,3.44,9.8,W,Jacobs Creek,13.75,8.1,7.28,0.45
1894,9.1,3.23,8.5,W,Beringer,7.242,6.7,5.01,0.65
1895,6.3,3.37,9.4,W,Sutter Home,13,7.8,5.18,0.67
1896,8.3,3.09,9.4,W,Blossom Hill,13.312,7.8,5.27,0.68
1897,7.2,3.19,11.2,W,Gallo,12.669,8.3,4.85,0.56
1898,7.5,3.17,10,W,Sutter Home,12.825,8.5,5.51,0.72
1899,6.7,3.15,10.3,W,Sutter Home,11.55,4.3,3.86,0.25
1900,6.1,3.27,10.8,W,Gallo,16.23,7.9,6.55,0.56
1901,8.3,3.13,10.5,W,Beringer,8.199,9.6,6.87,0.56
1902,6.1,3.27,10.8,W,Yellow Tail,8.2,8.4,5.84,0.7
1903,6,3.32,11.1,W,Blossom Hill,8.124,8.3,5.73,0.71
1904,7.3,3.2,9.9,W,Beringer,16.67,8,6.02,0.77
1905,7.3,3.2,9.9,W,Sutter Home,12.66,8,4.2,0.7
1906,7.2,3.2,9.9,W,Yellow Tail,10.468,4,3.86,0.44
1907,7.3,3.2,9.9,W,Yellow Tail,15.7,8,4.33,0.44
1908,6.2,3.2,10.4,W,Gallo,5.094,7.7,4.77,0.6
1909,6.2,3.21,10.4,W,Sutter Home,9.5,2.6,4.23,0.43
1910,6.1,3.4,11.5,W,Jacobs Creek,10.575,4.6,3.69,0.52
1911,5,3.53,12.5,W,Beringer,4.47,3.3,4.17,0.25
1912,7.8,3.36,10,W,Blossom Hill,14.2,5.8,4.95,0.55
1913,5.7,3.29,10,W,Beringer,10.5,6.6,3.81,0.49
1914,5.8,3.29,10,W,Sutter Home,8.352,3.6,3.68,0.46
1915,6.8,3.09,9.1,W,Gallo,16.304,8.7,5.65,0.54
1916,6.8,3.21,10.6,W,Blossom Hill,13.125,7.4,4.75,0.43
1917,6.6,3.19,10.5,W,Jacobs Creek,9.4,4.9,3.93,0.47
1918,5.9,3.52,11.5,W,Beringer,17.163,7.6,5.61,0.77
1919,6.1,3.54,10.1,W,Gallo,9.4,3.7,4.14,0.41
1920,6,3.61,10.3,W,Beringer,11.61,8.6,6.62,0.71
1921,6.6,3.19,10.5,W,Sutter Home,11.505,3.5,5.51,0.69
1922,6.8,3.21,10.6,W,Gallo,8.95,5.1,3.71,0.32
1923,6.8,3.16,10.4,W,Blossom Hill,15.2,8.7,5.15,0.52
1924,8.3,3.02,11.4,W,Yellow Tail,12.14,7.4,5.41,0.56
1925,7.5,3.18,10.5,W,Beringer,9.096,9.3,7.21,0.8
1926,7.9,2.96,10,W,Yellow Tail,8.786,7.9,6.32,0.37
1927,6.4,3.19,10,W,Jacobs Creek,6.9,8.1,5.43,0.5
1928,6.5,3.23,9.6,W,Yellow Tail,9.14,5.1,4.23,0.43
1929,7.2,3.17,10.4,W,Gallo,6.704,7.8,5.36,0.32
1930,6.4,3.36,12.5,W,Sutter Home,4.44,7.2,4.77,0.78
1931,6.8,3.2,10.6,W,Yellow Tail,6.3,8.5,5.46,0.57
1932,6.3,3.28,11.8,W,Gallo,4.104,9.4,5.48,0.46
1933,6.5,3.11,9.8,W,Yellow Tail,11.66,7.4,5.23,0.56
1934,5.6,3.25,10.8,W,Jacobs Creek,2.97,6.2,5.03,0.4
1935,6.3,3.28,11.8,W,Gallo,8.08,6.3,3.66,0.47
1936,6.3,3.32,11.2,W,Gallo,9.55,6.4,3.42,0.24
1937,5.8,3.28,9.3,W,Jacobs Creek,6.15,5.9,3.63,0.54
1938,5.9,3.45,10.4,W,Gallo,4.86,10,5.03,0.47
1939,6.6,3.43,10.2,W,Beringer,5.504,7.1,4.6,0.75
1940,7.4,3.19,9,W,Blossom Hill,8.236,7.4,5.78,0.76
1941,8,3.2,10,W,Beringer,5.13,8.9,6.37,0.56
1942,6.4,3.18,9.1,W,Jacobs Creek,13.6,9.3,7.25,0.7
1943,5.4,3.29,10,W,Gallo,6.735,7,3.87,0.59
1944,5.4,3.29,10,W,Blossom Hill,5.424,8,5.8,0.57
1945,7.1,3.28,9.6,W,Sutter Home,4.44,9.6,5.87,0.35
1946,5.6,3.36,11.2,W,Beringer,4.96,8.3,5.48,0.57
1947,6.7,3.2,8.8,W,Gallo,7.56,7.6,4.87,0.44
1948,7.8,3.15,10,W,Beringer,7.434,8.8,5.93,0.49
1949,7.6,3.15,10,W,Yellow Tail,6.746,7.8,5.07,0.48
1950,6.3,3.27,11.4,W,Beringer,8.644,7.9,4.88,0.74
1951,7.3,3.03,11.9,W,Jacobs Creek,3.46,5.7,4.71,0.52
1952,5.5,3.14,9.6,W,Yellow Tail,3.274,7.1,4.82,0.47
1953,7.3,3.03,11.9,W,Jacobs Creek,2.88,5.8,4.77,0.47
1954,5.8,3.25,9.6,W,Yellow Tail,8.8,8.2,5.62,0.56
1955,7.3,2.89,9,W,Yellow Tail,6.398,6.8,4.26,0.53
1956,7.3,2.89,9,W,Blossom Hill,6.53,6.3,4.35,0.73
1957,6.1,3.15,9.5,W,Jacobs Creek,5.028,7.3,5.5,0.65
1958,10,3,10.4,W,Yellow Tail,12.95,7.2,5.07,0.52
1959,6.9,3.2,10.6,W,Jacobs Creek,7.38,7.2,7.21,0.73
1960,6.4,3.28,10.2,W,Gallo,5.904,7.3,7.07,0.6
1961,7.1,3.15,8.9,W,Yellow Tail,7.706,9,6.99,0.6
1962,6.8,3.4,9.7,W,Beringer,8.384,8.7,6.93,0.7
1963,7.3,2.89,9,W,Beringer,7.83,7.9,6.99,0.56
1964,6.8,3.49,11.4,W,Sutter Home,16.624,7.2,6.56,0.48
1965,6,3.4,12.3,W,Gallo,13.592,8.4,7.54,0.64
1966,6,3.49,10.8,W,Beringer,17,9.9,7.51,0.45
1967,6.9,3.12,9.4,W,Blossom Hill,17.23,10,8.05,0.1
1968,7.7,3.17,10.6,W,Gallo,17.688,10,6.95,0.73
1969,7.1,3.17,11.6,W,Sutter Home,17.238,9.5,6.58,0.56
1970,6.9,3.12,9.4,W,Sutter Home,12.6,7.7,5.35,0.42
1971,7.7,3.17,10.6,W,Beringer,13.54,6.6,4.94,0.38
1972,6.6,3.34,10,W,Jacobs Creek,16.56,9.1,6.21,0.56
1973,7.2,3.1,9.2,W,Gallo,9.9,5.9,4.47,0.56
1974,5.1,3.51,12.5,W,Jacobs Creek,11.925,4.8,4.03,0.48
1975,5.1,3.51,12.5,W,Sutter Home,10.178,7.1,5.49,0.43
1976,6.4,3.32,10.4,W,Beringer,18.2,9.5,8.29,0.45
1977,7.3,3.15,10,W,Sutter Home,13.332,8.8,6.18,0.8
1978,5.7,3.22,10,W,Gallo,11.648,9.3,7.99,0.1
1979,6.4,3.32,10.4,W,Beringer,12.024,9.6,7.05,0.1
1980,7.3,3.15,10,W,Jacobs Creek,7.689,9.7,7.48,0.1
1981,7.2,3.1,9,W,Gallo,7.699,9.8,6.32,0.1
1982,7.5,3.12,9.2,W,Beringer,7.699,10,7.32,0.1
1983,7.2,3.1,9.2,W,Yellow Tail,11.218,9.6,7.11,0.1
1984,6,3.38,11.3,W,Jacobs Creek,7.699,9.4,6.6,0.1
1985,5.1,3.51,12.5,W,Jacobs Creek,16.53,8.1,6.1,0.63
1986,5,3.48,10.8,W,Yellow Tail,13.226,8.6,6.8,0.48
1987,6.3,3.12,10.1,W,Gallo,13.584,8.8,7.29,0.73
1988,6.7,3.39,9.7,W,Beringer,17.23,9,8.25,0.71
1989,7,3.18,9.3,W,Jacobs Creek,16.32,8.7,5.7,0.66
1990,7,3.18,9.3,W,Gallo,14.32,7.7,5.26,0.72
1991,6.5,3.1,10.6,W,Sutter Home,16.249,8.4,6.42,0.63
1992,6.1,3.36,10.2,W,Yellow Tail,17.142,8.5,6.65,0.56
1993,7.3,3.08,12.2,W,Sutter Home,7.731,7.5,4.58,0.37
1994,6.8,3.19,8.8,W,Blossom Hill,8.412,8.7,6.17,0.65
1995,6.8,3.18,10,W,Beringer,6.198,8.9,4.6,0.35
1996,8.2,3.09,11.4,W,Yellow Tail,5.016,4.8,4.1,0.18
1997,6.3,3.46,11.4,W,Sutter Home,5.79,7.5,4.98,0.23
1998,5.9,3.35,9.4,W,Blossom Hill,7.1,6.3,4.68,0.34
1999,6.4,3.3,11.7,W,Sutter Home,15.192,8.4,6.2,0.6
2000,6.3,3.46,11.4,W,Blossom Hill,5.918,7.6,4.9,0.24
2001,6.8,3.19,8.8,W,Beringer,13.29,9,3.93,0.45
2002,6.1,3.23,9.2,W,Beringer,5.962,6.9,6.8,0.24
2003,7.1,3.07,8.7,W,Sutter Home,18.74,8.6,6.54,0.45
2004,6.8,3.24,12.6,W,Sutter Home,15,8.6,7.21,0.66
2005,6.8,3.18,10,W,Jacobs Creek,10.6,7.9,5.96,0.11
2006,5.8,3.39,12.8,W,Beringer,12.03,6.3,7.01,0.45
2007,6.9,3.17,9.4,W,Yellow Tail,11.07,7.1,5.53,0.51
2008,6.3,3.26,10.3,W,Gallo,5.962,6.2,6.78,0.14
2009,8.2,3.09,11.4,W,Yellow Tail,12.2,8.7,5.17,0.52
2010,7.2,2.97,9,W,Jacobs Creek,18.81,9.1,7.04,0.56
2011,7.3,3.3,9.6,W,Gallo,14.22,6.1,5.58,0.26
2012,7.2,3.16,10.5,W,Gallo,19.13,9,7.61,0.56
2013,7.2,3.16,10.5,W,Beringer,5.962,7.1,7.14,0.5
2014,7.2,2.97,9,W,Gallo,19.84,9.6,8.63,0.56
2015,7.3,3.3,9.6,W,Jacobs Creek,6.12,2.5,5.28,0.27
2016,7.4,3.19,9.8,W,Gallo,10.22,8.2,7.21,0.57
2017,6.8,3.1,9,W,Beringer,9.89,5.2,4.56,0.25
2018,7.4,3.19,9.8,W,Gallo,8.4,1,4.16,0.52
2019,7.4,3.31,10.5,W,Gallo,13.712,9,5.7,0.49
2020,7,3.16,12.7,W,Beringer,17.45,9.2,7.33,0.71
2021,7,3.25,10.4,W,Blossom Hill,18.3,9.1,7.85,0.45
2022,7,3.25,10.4,W,Jacobs Creek,11.412,8.9,4.15,0.49
2023,7,3.25,10.4,W,Yellow Tail,11.29,7.6,4.77,0.45
2024,6.9,3.34,10.5,W,Beringer,7.8,3.7,4.46,0.4
2025,7,3.25,10.4,W,Blossom Hill,15.36,8.2,5.63,0.65
2026,7,3.25,10.4,W,Blossom Hill,8.025,6.5,4.63,0.44
2027,6.8,3.09,9.4,W,Jacobs Creek,6.68,8,6.16,0.45
2028,7.8,3.06,9.1,W,Beringer,16.425,8.1,5.64,0.55
2029,7.1,3.1,9.3,W,Blossom Hill,12.315,8.5,6.05,0.69
2030,6.8,3.09,9.4,W,Beringer,7.09,8.8,6.53,0.56
2031,6.4,3.21,9.8,W,Yellow Tail,16.5,8.2,6.59,0.69
2032,7.4,3.18,9.9,W,Beringer,6.76,8.4,5.91,0.63
2033,7.2,3.07,9.2,W,Beringer,12.96,9.2,5.28,0.45
2034,7,3.35,12.1,W,Blossom Hill,8.05,8,5.09,0.68
2035,6.9,3.38,12.2,W,Gallo,17.6,9.7,7.53,0.56
2036,6.1,3.27,9.8,W,Yellow Tail,6.489,9.2,7.11,0.56
2037,6.6,3.35,12.4,W,Jacobs Creek,6.744,8.7,6.24,0.24
2038,7.4,3.18,9.9,W,Gallo,11.985,9.3,5.4,0.7
2039,6.2,3.26,9.2,W,Jacobs Creek,12.9,9.1,5.46,0.56
2040,6.7,3.29,11.6,W,Jacobs Creek,7.21,6.2,3.79,0.7
2041,6.1,3.3,10.4,W,Beringer,5.697,8.8,6.07,0.79
2042,6,3.43,12.9,W,Yellow Tail,4.46,8.5,7.19,0.69
2043,6.6,3.26,9.3,W,Beringer,13.5,6.7,4.28,0.62
2044,6.9,3.2,11,W,Gallo,4.5,6.7,4.71,0.4
2045,7.1,3.24,11.5,W,Jacobs Creek,9.84,5.9,4.48,0.52
2046,5.8,3.53,12.4,W,Gallo,5.962,8.2,5.5,0.49
2047,6.5,3.44,9.8,W,Gallo,13.353,7.8,5.17,0.69
2048,6.5,3.44,9.8,W,Jacobs Creek,9.69,5.7,4.74,0.36
2049,6.4,3.48,10.5,W,Beringer,6.5,7.6,3.7,0.55
2050,7.2,3.03,9.1,W,Beringer,10.87,7.5,5.29,0.58
2051,6.1,3.24,10.1,W,Yellow Tail,9.81,5.2,4.89,0.56
2052,5.9,3.46,10.6,W,Jacobs Creek,9.216,5.6,4.35,0.56
2053,6,3.41,10.5,W,Yellow Tail,11.214,6.9,6.48,0.58
2054,6.4,3.48,10.5,W,Sutter Home,5.71,6.2,4.28,0.38
2055,6.4,3.44,9.8,W,Yellow Tail,10.955,6.2,4.38,0.56
2056,6.3,3.3,12.9,W,Jacobs Creek,10.31,5.7,4.22,0.46
2057,7.1,2.95,9.5,W,Yellow Tail,8.05,7.5,5.02,0.63
2058,6,3.29,9.8,W,Beringer,14.55,8,6.36,0.77
2059,6.1,3.37,8.5,W,Yellow Tail,7.799,7.7,5.41,0.35
2060,7.1,2.95,9.5,W,Beringer,14.36,7.7,5.72,0.56
2061,7,3.22,9.3,W,Sutter Home,9.414,3.4,4.38,0.3
2062,5.9,3.35,9.5,W,Sutter Home,15.747,8.8,5.44,0.77
2063,6.8,3.17,9.4,W,Beringer,16.88,9.1,6.62,0.7
2064,7.2,3.16,8.7,W,Jacobs Creek,10.56,3.6,4.37,0.31
2065,6.3,2.95,8.9,W,Beringer,11.5,9.4,7.01,0.55
2066,7,3.22,9.4,W,Gallo,9.62,4.9,3.18,0.29
2067,6.8,3.17,9.4,W,Yellow Tail,7.68,7,4.67,0.43
2068,7.2,3.16,8.7,W,Beringer,11.91,6,4.72,0.62
2069,7.2,3.09,9.6,W,Jacobs Creek,13,9.1,4.64,0.57
2070,8.6,3,9.3,W,Jacobs Creek,9.09,6.2,4.05,0.48
2071,6.5,3.14,10,W,Jacobs Creek,11.718,7.3,4.97,0.64
2072,6.6,3.25,12.5,W,Sutter Home,12.58,7.6,4.31,0.39
2073,7,3.36,9.6,W,Gallo,7.799,7.3,5.15,0.37
2074,5.5,3.24,9.4,W,Beringer,16.404,9.6,8.68,0.56
2075,7,3.03,9.5,W,Gallo,10.1,6.9,4.27,0.66
2076,7.4,2.99,12.4,W,Yellow Tail,8.58,7.5,5.31,0.4
2077,7,3.11,10.5,W,Jacobs Creek,10.95,7.9,4.68,0.53
2078,7.1,2.97,9.2,W,Gallo,5.472,7.6,5.31,0.4
2079,6.3,3.32,10.4,W,Beringer,10.5,8.1,5.11,0.47
2080,6.7,3.22,9.2,W,Jacobs Creek,10.86,8.7,5.31,0.65
2081,5.9,3.33,10.6,W,Yellow Tail,18.93,9.9,9.16,0.45
2082,5.8,3.34,9.5,W,Jacobs Creek,7.56,8.7,6.59,0.56
2083,6.7,3.22,9.2,W,Yellow Tail,7.23,8.2,5.96,0.5
2084,6.2,3.29,9.6,W,Gallo,11.48,8.1,5.74,0.56
2085,6.2,3.47,9.7,W,Yellow Tail,10.1,4.8,4.37,0.4
2086,6,3.46,9.7,W,Sutter Home,7.244,6.9,5.01,0.5
2087,6.6,3.1,10.7,W,Beringer,13.13,7.7,5.44,0.68
2088,7.4,3.34,10.5,W,Yellow Tail,14.3,7.8,5.87,0.8
2089,7.4,3.13,8.9,W,Jacobs Creek,15.036,9,5.51,0.63
2090,7,3.09,12.1,W,Yellow Tail,11.8,6,4.96,0.67
2091,7.1,3.25,12.7,W,Sutter Home,10.39,5.4,4.77,0.72
2092,7.8,3.18,9.9,W,Beringer,9.42,5.1,4.18,0.51
2093,6.3,3.2,11.4,W,Gallo,8.958,5.3,3.95,0.46
2094,6.8,3.37,10.7,W,Blossom Hill,8.2,8.4,5.24,0.65
2095,5.7,3.33,12.5,W,Jacobs Creek,9.95,7.6,4.44,0.46
2096,7.2,3.08,8.6,W,Jacobs Creek,11.12,5.5,4.69,0.51
2097,6.8,3.29,12.5,W,Jacobs Creek,4.973,5.6,4.91,0.25
2098,5.7,3.27,10,W,Beringer,9.766,7.7,6.85,0.72
2099,7.2,3.08,8.6,W,Beringer,6.14,5.2,4.43,0.24
2100,7.2,3.08,9.5,W,Jacobs Creek,8.49,6.9,5.99,0.27
2101,6.8,3.12,9.6,W,Yellow Tail,6.14,6,5.04,0.26
2102,6.4,3.2,9.9,W,Jacobs Creek,6.14,5.6,5.22,0.18
2103,6.5,3.19,9.9,W,Beringer,6.594,6.9,5.37,0.3
2104,7.8,3.06,8.9,W,Blossom Hill,10.44,6.3,4.2,0.63
2105,7.8,3.06,8.9,W,Gallo,9.21,4.9,4.18,0.48
2106,7.3,3.01,8.8,W,Gallo,9.556,8.6,7.22,0.6
2107,6,3.64,10,W,Sutter Home,8.67,4.3,3.73,0.36
2108,5.9,3.44,12,W,Yellow Tail,11.2,5.5,4.43,0.42
2109,6,3.64,10,W,Gallo,10.3,4.4,2.9,0.5
2110,6.7,3.21,10,W,Gallo,12.73,7.4,5.05,0.6
2111,7.8,3.11,12.1,W,Sutter Home,10.965,6,4.8,0.8
2112,7.3,3.16,11,W,Jacobs Creek,9.456,5.3,4.15,0.4
2113,7.4,3.21,11.2,W,Sutter Home,16.85,9.6,7.87,0.45
2114,7.8,3.17,10.3,W,Jacobs Creek,11.8,8.7,5.48,0.56
2115,6.1,3.37,10.4,W,Gallo,12.925,7.8,6.37,0.76
2116,6.8,3.08,9.1,W,Yellow Tail,10.26,3.9,3.98,0.44
2117,7.4,3,10.4,W,Blossom Hill,13.306,6.2,4.86,0.7
2118,5.9,3.43,10.8,W,Beringer,10.938,7.6,4.83,0.65
2119,7.2,3.19,11.7,W,Yellow Tail,10.74,6.7,4.07,0.45
2120,7.9,3.05,9.8,W,Yellow Tail,13.925,7.3,5.7,0.6
2121,7.9,3.05,9.8,W,Yellow Tail,15.248,7.1,5.74,0.68
2122,6.9,3.03,11.4,W,Sutter Home,9.8,6.1,4.72,0.5
2123,5.8,3.03,11.2,W,Yellow Tail,13.42,8.8,6,0.65
2124,5.6,3.37,11.4,W,Sutter Home,9.1,5.1,4.18,0.41
2125,5.9,3.09,9.2,W,Yellow Tail,15.688,8.8,6.38,0.45
2126,7.2,3.04,12.5,W,Yellow Tail,7.55,8.1,6.66,0.59
2127,6.1,3.36,12.6,W,Jacobs Creek,11.2,6.1,4.45,0.39
2128,5.2,3.44,12.2,W,Jacobs Creek,13.24,7.3,5.31,0.72
2129,5.6,3.56,11.2,W,Beringer,10.52,4.8,4.25,0.36
2130,6.4,3.43,9.7,W,Gallo,10.5,4.4,4.05,0.49
2131,6.4,3.06,9.3,W,Jacobs Creek,9.9,3.2,3.73,0.33
2132,7.4,3.01,9,W,Gallo,9.9,6.8,4.34,0.56
2133,7.4,3.01,9,W,Beringer,11.25,6.6,5.04,0.57
2134,7.4,3.01,9,W,Yellow Tail,10.45,5.6,4.5,0.48
2135,7.9,3.09,9.1,W,Gallo,6.197,7.8,5.61,0.52
2136,7.9,3.09,9.1,W,Beringer,10.43,8.5,3.96,0.39
2137,7.4,3.01,9,W,Beringer,8.84,6.9,3.66,0.35
2138,6.1,3.31,10.4,W,Gallo,11.6,6.6,4.51,0.66
2139,6.8,3.37,9.5,W,Gallo,8.62,5.8,3.97,0.47
2140,6.7,3.46,11.4,W,Gallo,8.74,6.2,3.5,0.41
2141,7.2,3.16,8.7,W,Yellow Tail,8.54,6.1,3.58,0.42
2142,5.5,3.34,9.9,W,Jacobs Creek,5.401,7.2,4.71,0.79
2143,6.7,3.22,9.9,W,Jacobs Creek,6.995,7.6,5.54,0.55
2144,6.8,3.21,9,W,Beringer,8.4,6.3,3.4,0.4
2145,6.4,3.49,10,W,Gallo,7.95,5.4,3.42,0.32
2146,6.3,3.49,9.7,W,Gallo,7.25,4.7,3.38,0.19
2147,7.7,3.3,11.8,W,Blossom Hill,7.2,5.6,3.8,0.66
2148,6.5,3.49,10.2,W,Yellow Tail,7.8,5,3.35,0.6
2149,7.2,3.16,8.7,W,Jacobs Creek,7.85,5.5,3.26,0.41
2150,7,3.07,9.6,W,Blossom Hill,6.994,8.8,6.03,0.5
2151,9.2,2.93,11.3,W,Jacobs Creek,6.994,8.2,5.14,0.39
2152,7.8,3,12.1,W,Gallo,8.84,7.4,4.82,0.63
2153,7,3.07,9.6,W,Jacobs Creek,7.5,4.9,3.57,0.42
2154,7.8,3,12.1,W,Beringer,6.06,6.2,3.47,0.55
2155,9.2,2.93,11.3,W,Beringer,8.4,5,3.63,0.45
2156,8.4,2.98,9.4,W,Gallo,11.85,9.5,5.32,0.56
2157,6.1,3.32,10.4,W,Gallo,6.23,4.2,3.55,0.47
2158,5.9,3.25,9.5,W,Blossom Hill,8.1,7.3,4.2,0.55
2159,7.2,3.01,12.3,W,Sutter Home,8,5.7,4.05,0.49
2160,6.7,3.12,9.9,W,Beringer,4.738,7.2,5.03,0.55
2161,5.9,3.24,10.1,W,Gallo,6,4.8,3.67,0.48
2162,7.7,3.09,9.2,W,Jacobs Creek,10.9,8.1,5.21,0.56
2163,7.4,3.08,10.4,W,Gallo,7.8,6,3.35,0.45
2164,6.8,3.2,9.1,W,Yellow Tail,6.54,8.4,5.84,0.33
2165,7.8,3.12,10,W,Gallo,8.95,8.6,5.12,0.55
2166,7.2,3.13,11.5,W,Beringer,6.7,5.2,4.06,0.56
2167,6,3.08,9.8,W,Gallo,5.15,6.4,4.4,0.61
2168,6.1,3.08,9.8,W,Gallo,3.957,6.6,4.67,0.45
2169,6.5,3.19,9.4,W,Sutter Home,5.925,8.3,5.59,0.57
2170,7.4,3.05,8.7,W,Blossom Hill,11.1,7.7,5.87,0.8
2171,6.5,3.32,11.6,W,Jacobs Creek,3.804,5.7,4.18,0.41
2172,6.7,3.04,8.8,W,Sutter Home,19.04,9.8,6.99,0.75
2173,7.2,3.16,12.7,W,Beringer,6.9,6.7,4.13,0.61
2174,7.4,3.17,11.7,W,Sutter Home,6.6,6.7,4.4,0.4
2175,8.2,3.13,10.2,W,Jacobs Creek,19.03,9.3,6.82,0.1
2176,8.2,3.13,10.2,W,Beringer,18.93,8.3,6.29,0.56
2177,7.1,3.15,12.7,W,Gallo,6.81,6.7,4.96,0.48
2178,6.5,3.32,11.6,W,Gallo,7.8,3.6,3.74,0.3
2179,6,3.38,12.3,W,Yellow Tail,11.45,7.2,4.34,0.54
2180,7.4,3.05,8.7,W,Blossom Hill,9.985,5.3,3.7,0.33
2181,5.7,3.35,9.4,W,Jacobs Creek,6.6,4.6,4.62,0.45
2182,7.3,3.13,10.1,W,Beringer,11.18,6.4,4.19,0.61
2183,7.4,2.86,9.7,W,Yellow Tail,15.588,7.8,5.18,0.64
2184,6.6,3.42,10.1,W,Beringer,13.96,8.2,5.02,0.64
2185,7.4,2.86,9.7,W,Yellow Tail,18.8,9.6,7.34,0.45
2186,7.4,3.13,8.9,W,Jacobs Creek,12.99,8.6,6.17,0.54
2187,6.1,3.47,10.8,W,Jacobs Creek,4.136,8,5.71,0.8
2188,6.9,3.42,10.8,W,Gallo,12.85,7.7,4.48,0.36
2189,7,3.19,9.5,W,Gallo,5.13,7.3,5.13,0.52
2190,7.1,2.94,9.1,W,Yellow Tail,16.15,6.3,5.72,0.51
2191,7.3,3.32,10.9,W,Yellow Tail,6.8,8.4,5.26,0.73
2192,6.9,3.2,9.4,W,Yellow Tail,8.723,8.9,6.69,0.53
2193,6.4,2.97,10.8,W,Yellow Tail,8.594,8.2,5.77,0.57
2194,6.4,2.97,10.8,W,Yellow Tail,15.276,7.9,5.62,0.6
2195,6.3,3.45,10.5,W,Gallo,14.51,8.4,5.3,0.5
2196,6.9,3.2,9.4,W,Beringer,19.76,9.3,7.74,0.45
2197,7,3.17,10.8,W,Yellow Tail,10.8,4.5,4.16,0.34
2198,5.9,3.35,10.5,W,Jacobs Creek,12,9.3,4.92,0.59
2199,6.9,3.08,11.5,W,Yellow Tail,12.5,7.3,5.1,0.36
2200,6.7,3.11,9.4,W,Jacobs Creek,13.8,8.7,7.12,0.6
2201,7.2,2.88,10.8,W,Jacobs Creek,14.08,5.7,4.35,0.36
2202,6.4,2.97,10.8,W,Gallo,19.38,9,6.86,0.77
2203,6.4,2.97,10.8,W,Beringer,17.5,9.4,6.51,0.61
2204,6.3,2.99,9.8,W,Gallo,11.8,7.1,4.15,0.46
2205,6.3,2.99,9.8,W,Jacobs Creek,18,9.2,6.44,0.45
2206,7.3,3.43,9.6,W,Blossom Hill,12.2,7.3,5.05,0.54
2207,7.3,3.43,9.6,W,Jacobs Creek,18.485,9.7,9.89,0.1
2208,6.1,3.34,9.5,W,Sutter Home,20.1,9.9,9.51,0.56
2209,7.4,3.48,10.7,W,Gallo,5.542,6.5,5.46,0.19
2210,6.5,3.25,12.4,W,Gallo,5.542,7.5,5.78,0.2
2211,7.4,3.09,11.1,W,Gallo,6.797,6,5.93,0.26
2212,7.5,2.99,8.8,W,Gallo,19.3,7.9,6.78,0.79
2213,7.5,3,8.7,W,Sutter Home,13.38,7.3,7.05,0.42
2214,7.5,3,8.7,W,Jacobs Creek,12.7,8.1,5.13,0.38
